 

stn;time;gre000h0
IYSAU;2022112413;31
IYSAU;2022112414;44
IYSAU;2022112415;27
IYSAU;2022112416;3
IYSAU;2022112417;0
IYSAU;2022112418;0
IYSAU;2022112419;0
IYSAU;2022112420;0
IYSAU;2022112421;0
IYSAU;2022112422;0
IYSAU;2022112423;0
IYSAU;2022112500;0
IYSAU;2022112501;0
IYSAU;2022112502;0
IYSAU;2022112503;0
IYSAU;2022112504;0
IYSAU;2022112505;0
IYSAU;2022112506;0
IYSAU;2022112507;2
IYSAU;2022112508;20
IYSAU;2022112509;25
IYSAU;2022112510;28
IYSAU;2022112511;29
IYSAU;2022112512;30
IYSAU;2022112513;29
IYSAU;2022112514;26
IYSAU;2022112515;18
IYSAU;2022112516;1
IYSAU;2022112517;0
IYSAU;2022112518;0
IYSAU;2022112519;0
IYSAU;2022112520;0
IYSAU;2022112521;0
IYSAU;2022112522;0
IYSAU;2022112523;0
IYSAU;2022112600;0
IYSAU;2022112601;0
IYSAU;2022112602;0
IYSAU;2022112603;0
IYSAU;2022112604;0
IYSAU;2022112605;0
IYSAU;2022112606;0
IYSAU;2022112607;1
IYSAU;2022112608;12
IYSAU;2022112609;24
IYSAU;2022112610;28
IYSAU;2022112611;29
IYSAU;2022112612;29
IYSAU;2022112613;29
IYSAU;2022112614;25
IYSAU;2022112615;18
IYSAU;2022112616;2
IYSAU;2022112617;0
IYSAU;2022112618;0
IYSAU;2022112619;0
IYSAU;2022112620;0
IYSAU;2022112621;0
IYSAU;2022112622;0
IYSAU;2022112623;0
IYSAU;2022112700;0
IYSAU;2022112701;0
IYSAU;2022112702;0
IYSAU;2022112703;0
IYSAU;2022112704;0
IYSAU;2022112705;0
IYSAU;2022112706;0
IYSAU;2022112707;2
IYSAU;2022112708;16
IYSAU;2022112709;28
IYSAU;2022112710;31
IYSAU;2022112711;29
IYSAU;2022112712;30
IYSAU;2022112713;30
IYSAU;2022112714;27
IYSAU;2022112715;18
IYSAU;2022112716;3
IYSAU;2022112717;0
IYSAU;2022112718;0
IYSAU;2022112719;0
IYSAU;2022112720;0
IYSAU;2022112721;0
IYSAU;2022112722;0
IYSAU;2022112723;0
IYSAU;2022112800;0
IYSAU;2022112801;0
IYSAU;2022112802;0
IYSAU;2022112803;0
IYSAU;2022112804;0
IYSAU;2022112805;0
IYSAU;2022112806;0
IYSAU;2022112807;0
IYSAU;2022112808;13
IYSAU;2022112809;39
IYSAU;2022112810;70
IYSAU;2022112811;73
IYSAU;2022112812;71
IYSAU;2022112813;59
IYSAU;2022112814;44
IYSAU;2022112815;21
IYSAU;2022112816;1
IYSAU;2022112817;0
IYSAU;2022112818;0
IYSAU;2022112819;0
IYSAU;2022112820;0
IYSAU;2022112821;0
IYSAU;2022112822;0
IYSAU;2022112823;0
IYSAU;2022112900;0
IYSAU;2022112901;0
IYSAU;2022112902;0
IYSAU;2022112903;0
IYSAU;2022112904;0
IYSAU;2022112905;0
IYSAU;2022112906;0
IYSAU;2022112907;0
IYSAU;2022112908;16
IYSAU;2022112909;38
IYSAU;2022112910;61
IYSAU;2022112911;86
IYSAU;2022112912;89
IYSAU;2022112913;60
IYSAU;2022112914;41
IYSAU;2022112915;18
IYSAU;2022112916;1
IYSAU;2022112917;0
IYSAU;2022112918;0
IYSAU;2022112919;0
IYSAU;2022112920;0
IYSAU;2022112921;0
IYSAU;2022112922;0
IYSAU;2022112923;0
IYSAU;2022113000;0
IYSAU;2022113001;0
IYSAU;2022113002;0
IYSAU;2022113003;0
IYSAU;2022113004;0
IYSAU;2022113005;0
IYSAU;2022113006;0
IYSAU;2022113007;1
IYSAU;2022113008;11
IYSAU;2022113009;30
IYSAU;2022113010;48
IYSAU;2022113011;85
IYSAU;2022113012;122
IYSAU;2022113013;101
IYSAU;2022113014;63
IYSAU;2022113015;41
IYSAU;2022113016;3
IYSAU;2022113017;0
IYSAU;2022113018;0
IYSAU;2022113019;0
IYSAU;2022113020;0
IYSAU;2022113021;0
IYSAU;2022113022;0
IYSAU;2022113023;0

stn;time;gre000h0
GRVIT;2022110100;0
GRVIT;2022110101;0
GRVIT;2022110102;0
GRVIT;2022110103;0
GRVIT;2022110104;0
GRVIT;2022110105;0
GRVIT;2022110106;0
GRVIT;2022110107;23
GRVIT;2022110108;37
GRVIT;2022110109;49
GRVIT;2022110110;78
GRVIT;2022110111;71
GRVIT;2022110112;56
GRVIT;2022110113;43
GRVIT;2022110114;78
GRVIT;2022110115;27
GRVIT;2022110116;0
GRVIT;2022110117;0
GRVIT;2022110118;0
GRVIT;2022110119;0
GRVIT;2022110120;0
GRVIT;2022110121;0
GRVIT;2022110122;0
GRVIT;2022110123;0
GRVIT;2022110200;0
GRVIT;2022110201;0
GRVIT;2022110202;0
GRVIT;2022110203;0
GRVIT;2022110204;0
GRVIT;2022110205;0
GRVIT;2022110206;0
GRVIT;2022110207;78
GRVIT;2022110208;250
GRVIT;2022110209;206
GRVIT;2022110210;397
GRVIT;2022110211;304
GRVIT;2022110212;248
GRVIT;2022110213;184
GRVIT;2022110214;134
GRVIT;2022110215;21
GRVIT;2022110216;0
GRVIT;2022110217;0
GRVIT;2022110218;0
GRVIT;2022110219;0
GRVIT;2022110220;0
GRVIT;2022110221;0
GRVIT;2022110222;0
GRVIT;2022110223;0
GRVIT;2022110300;0
GRVIT;2022110301;0
GRVIT;2022110302;0
GRVIT;2022110303;0
GRVIT;2022110304;0
GRVIT;2022110305;0
GRVIT;2022110306;0
GRVIT;2022110307;11
GRVIT;2022110308;88
GRVIT;2022110309;75
GRVIT;2022110310;81
GRVIT;2022110311;48
GRVIT;2022110312;69
GRVIT;2022110313;111
GRVIT;2022110314;13
GRVIT;2022110315;0
GRVIT;2022110316;0
GRVIT;2022110317;0
GRVIT;2022110318;0
GRVIT;2022110319;0
GRVIT;2022110320;0
GRVIT;2022110321;0
GRVIT;2022110322;0
GRVIT;2022110323;0
GRVIT;2022110400;0
GRVIT;2022110401;0
GRVIT;2022110402;0
GRVIT;2022110403;0
GRVIT;2022110404;0
GRVIT;2022110405;0
GRVIT;2022110406;0
GRVIT;2022110407;37
GRVIT;2022110408;221
GRVIT;2022110409;423
GRVIT;2022110410;478
GRVIT;2022110411;486
GRVIT;2022110412;337
GRVIT;2022110413;245
GRVIT;2022110414;162
GRVIT;2022110415;5
GRVIT;2022110416;0
GRVIT;2022110417;0
GRVIT;2022110418;0
GRVIT;2022110419;0
GRVIT;2022110420;0
GRVIT;2022110421;0
GRVIT;2022110422;0
GRVIT;2022110423;0
GRVIT;2022110500;0
GRVIT;2022110501;0
GRVIT;2022110502;0
GRVIT;2022110503;0
GRVIT;2022110504;0
GRVIT;2022110505;0
GRVIT;2022110506;0
GRVIT;2022110507;52
GRVIT;2022110508;265
GRVIT;2022110509;416
GRVIT;2022110510;486
GRVIT;2022110511;484
GRVIT;2022110512;356
GRVIT;2022110513;131
GRVIT;2022110514;113
GRVIT;2022110515;8
GRVIT;2022110516;0
GRVIT;2022110517;0
GRVIT;2022110518;0
GRVIT;2022110519;0
GRVIT;2022110520;0
GRVIT;2022110521;0
GRVIT;2022110522;0
GRVIT;2022110523;0
GRVIT;2022110600;0
GRVIT;2022110601;0
GRVIT;2022110602;0
GRVIT;2022110603;0
GRVIT;2022110604;0
GRVIT;2022110605;0
GRVIT;2022110606;0
GRVIT;2022110607;56
GRVIT;2022110608;245
GRVIT;2022110609;361
GRVIT;2022110610;396
GRVIT;2022110611;261
GRVIT;2022110612;259
GRVIT;2022110613;135
GRVIT;2022110614;63
GRVIT;2022110615;17
GRVIT;2022110616;0
GRVIT;2022110617;0
GRVIT;2022110618;0
GRVIT;2022110619;0
GRVIT;2022110620;0
GRVIT;2022110621;0
GRVIT;2022110622;0
GRVIT;2022110623;0
GRVIT;2022110700;0
GRVIT;2022110701;0
GRVIT;2022110702;0
GRVIT;2022110703;0
GRVIT;2022110704;0
GRVIT;2022110705;0
GRVIT;2022110706;0
GRVIT;2022110707;44
GRVIT;2022110708;237
GRVIT;2022110709;403
GRVIT;2022110710;456
GRVIT;2022110711;394
GRVIT;2022110712;230
GRVIT;2022110713;169
GRVIT;2022110714;138
GRVIT;2022110715;16
GRVIT;2022110716;0
GRVIT;2022110717;0
GRVIT;2022110718;0
GRVIT;2022110719;0
GRVIT;2022110720;0
GRVIT;2022110721;0
GRVIT;2022110722;0
GRVIT;2022110723;0
GRVIT;2022110800;0
GRVIT;2022110801;0
GRVIT;2022110802;0
GRVIT;2022110803;0
GRVIT;2022110804;0
GRVIT;2022110805;0
GRVIT;2022110806;14
GRVIT;2022110807;75
GRVIT;2022110808;159
GRVIT;2022110809;129
GRVIT;2022110810;156
GRVIT;2022110811;179
GRVIT;2022110812;185
GRVIT;2022110813;120
GRVIT;2022110814;77
GRVIT;2022110815;12
GRVIT;2022110816;0
GRVIT;2022110817;0
GRVIT;2022110818;0
GRVIT;2022110819;0
GRVIT;2022110820;0
GRVIT;2022110821;0
GRVIT;2022110822;0
GRVIT;2022110823;0
GRVIT;2022110900;0
GRVIT;2022110901;0
GRVIT;2022110902;0
GRVIT;2022110903;0
GRVIT;2022110904;0
GRVIT;2022110905;0
GRVIT;2022110906;0
GRVIT;2022110907;0
GRVIT;2022110908;37
GRVIT;2022110909;102
GRVIT;2022110910;75
GRVIT;2022110911;66
GRVIT;2022110912;27
GRVIT;2022110913;25
GRVIT;2022110914;14
GRVIT;2022110915;0
GRVIT;2022110916;0
GRVIT;2022110917;0
GRVIT;2022110918;0
GRVIT;2022110919;0
GRVIT;2022110920;0
GRVIT;2022110921;0
GRVIT;2022110922;0
GRVIT;2022110923;0
GRVIT;2022111000;0
GRVIT;2022111001;0
GRVIT;2022111002;0
GRVIT;2022111003;0
GRVIT;2022111004;0
GRVIT;2022111005;0
GRVIT;2022111006;0
GRVIT;2022111007;26
GRVIT;2022111008;127
GRVIT;2022111009;349
GRVIT;2022111010;439
GRVIT;2022111011;421
GRVIT;2022111012;224
GRVIT;2022111013;164
GRVIT;2022111014;110
GRVIT;2022111015;7
GRVIT;2022111016;0
GRVIT;2022111017;0
GRVIT;2022111018;0
GRVIT;2022111019;0
GRVIT;2022111020;0
GRVIT;2022111021;0
GRVIT;2022111022;0
GRVIT;2022111023;0
GRVIT;2022111100;0
GRVIT;2022111101;0
GRVIT;2022111102;0
GRVIT;2022111103;0
GRVIT;2022111104;0
GRVIT;2022111105;0
GRVIT;2022111106;0
GRVIT;2022111107;38
GRVIT;2022111108;148
GRVIT;2022111109;355
GRVIT;2022111110;398
GRVIT;2022111111;328
GRVIT;2022111112;223
GRVIT;2022111113;147
GRVIT;2022111114;74
GRVIT;2022111115;11
GRVIT;2022111116;0
GRVIT;2022111117;0
GRVIT;2022111118;0
GRVIT;2022111119;0
GRVIT;2022111120;0
GRVIT;2022111121;0
GRVIT;2022111122;0
GRVIT;2022111123;0
GRVIT;2022111200;0
GRVIT;2022111201;0
GRVIT;2022111202;0
GRVIT;2022111203;0
GRVIT;2022111204;0
GRVIT;2022111205;0
GRVIT;2022111206;2
GRVIT;2022111207;56
GRVIT;2022111208;117
GRVIT;2022111209;211
GRVIT;2022111210;224
GRVIT;2022111211;259
GRVIT;2022111212;188
GRVIT;2022111213;108
GRVIT;2022111214;66
GRVIT;2022111215;9
GRVIT;2022111216;0
GRVIT;2022111217;0
GRVIT;2022111218;0
GRVIT;2022111219;0
GRVIT;2022111220;0
GRVIT;2022111221;0
GRVIT;2022111222;0
GRVIT;2022111223;0
GRVIT;2022111300;0
GRVIT;2022111301;0
GRVIT;2022111302;0
GRVIT;2022111303;0
GRVIT;2022111304;0
GRVIT;2022111305;0
GRVIT;2022111306;0
GRVIT;2022111307;24
GRVIT;2022111308;170
GRVIT;2022111309;268
GRVIT;2022111310;330
GRVIT;2022111311;373
GRVIT;2022111312;180
GRVIT;2022111313;68
GRVIT;2022111314;43
GRVIT;2022111315;7
GRVIT;2022111316;0
GRVIT;2022111317;0
GRVIT;2022111318;0
GRVIT;2022111319;0
GRVIT;2022111320;0
GRVIT;2022111321;0
GRVIT;2022111322;0
GRVIT;2022111323;0
GRVIT;2022111400;0
GRVIT;2022111401;0
GRVIT;2022111402;0
GRVIT;2022111403;0
GRVIT;2022111404;0
GRVIT;2022111405;0
GRVIT;2022111406;0
GRVIT;2022111407;4
GRVIT;2022111408;27
GRVIT;2022111409;117
GRVIT;2022111410;137
GRVIT;2022111411;105
GRVIT;2022111412;71
GRVIT;2022111413;64
GRVIT;2022111414;32
GRVIT;2022111415;5
GRVIT;2022111416;0
GRVIT;2022111417;0
GRVIT;2022111418;0
GRVIT;2022111419;0
GRVIT;2022111420;0
GRVIT;2022111421;0
GRVIT;2022111422;0
GRVIT;2022111423;0
GRVIT;2022111500;0
GRVIT;2022111501;0
GRVIT;2022111502;0
GRVIT;2022111503;0
GRVIT;2022111504;0
GRVIT;2022111505;0
GRVIT;2022111506;0
GRVIT;2022111507;14
GRVIT;2022111508;31
GRVIT;2022111509;92
GRVIT;2022111510;97
GRVIT;2022111511;51
GRVIT;2022111512;58
GRVIT;2022111513;34
GRVIT;2022111514;19
GRVIT;2022111515;3
GRVIT;2022111516;0
GRVIT;2022111517;0
GRVIT;2022111518;0
GRVIT;2022111519;0
GRVIT;2022111520;0
GRVIT;2022111521;0
GRVIT;2022111522;0
GRVIT;2022111523;0
GRVIT;2022111600;0
GRVIT;2022111601;0
GRVIT;2022111602;0
GRVIT;2022111603;0
GRVIT;2022111604;0
GRVIT;2022111605;0
GRVIT;2022111606;4
GRVIT;2022111607;22
GRVIT;2022111608;101
GRVIT;2022111609;276
GRVIT;2022111610;377
GRVIT;2022111611;314
GRVIT;2022111612;189
GRVIT;2022111613;58
GRVIT;2022111614;28
GRVIT;2022111615;10
GRVIT;2022111616;0
GRVIT;2022111617;0
GRVIT;2022111618;0
GRVIT;2022111619;0
GRVIT;2022111620;0
GRVIT;2022111621;0
GRVIT;2022111622;0
GRVIT;2022111623;0
GRVIT;2022111700;0
GRVIT;2022111701;0
GRVIT;2022111702;0
GRVIT;2022111703;0
GRVIT;2022111704;0
GRVIT;2022111705;0
GRVIT;2022111706;0
GRVIT;2022111707;15
GRVIT;2022111708;128
GRVIT;2022111709;330
GRVIT;2022111710;390
GRVIT;2022111711;361
GRVIT;2022111712;200
GRVIT;2022111713;41
GRVIT;2022111714;26
GRVIT;2022111715;6
GRVIT;2022111716;0
GRVIT;2022111717;0
GRVIT;2022111718;0
GRVIT;2022111719;0
GRVIT;2022111720;0
GRVIT;2022111721;0
GRVIT;2022111722;0
GRVIT;2022111723;0
GRVIT;2022111800;0
GRVIT;2022111801;0
GRVIT;2022111802;0
GRVIT;2022111803;0
GRVIT;2022111804;0
GRVIT;2022111805;0
GRVIT;2022111806;0
GRVIT;2022111807;9
GRVIT;2022111808;119
GRVIT;2022111809;359
GRVIT;2022111810;424
GRVIT;2022111811;422
GRVIT;2022111812;251
GRVIT;2022111813;60
GRVIT;2022111814;33
GRVIT;2022111815;4
GRVIT;2022111816;0
GRVIT;2022111817;0
GRVIT;2022111818;0
GRVIT;2022111819;0
GRVIT;2022111820;0
GRVIT;2022111821;0
GRVIT;2022111822;0
GRVIT;2022111823;0
GRVIT;2022111900;0
GRVIT;2022111901;0
GRVIT;2022111902;0
GRVIT;2022111903;0
GRVIT;2022111904;0
GRVIT;2022111905;0
GRVIT;2022111906;0
GRVIT;2022111907;3
GRVIT;2022111908;72
GRVIT;2022111909;324
GRVIT;2022111910;340
GRVIT;2022111911;272
GRVIT;2022111912;199
GRVIT;2022111913;37
GRVIT;2022111914;36
GRVIT;2022111915;6
GRVIT;2022111916;0
GRVIT;2022111917;0
GRVIT;2022111918;0
GRVIT;2022111919;0
GRVIT;2022111920;0
GRVIT;2022111921;0
GRVIT;2022111922;0
GRVIT;2022111923;0
GRVIT;2022112000;0
GRVIT;2022112001;0
GRVIT;2022112002;0
GRVIT;2022112003;0
GRVIT;2022112004;0
GRVIT;2022112005;0
GRVIT;2022112006;0
GRVIT;2022112007;3
GRVIT;2022112008;37
GRVIT;2022112009;340
GRVIT;2022112010;398
GRVIT;2022112011;350
GRVIT;2022112012;206
GRVIT;2022112013;25
GRVIT;2022112014;17
GRVIT;2022112015;3
GRVIT;2022112016;0
GRVIT;2022112017;0
GRVIT;2022112018;0
GRVIT;2022112019;0
GRVIT;2022112020;0
GRVIT;2022112021;0
GRVIT;2022112022;0
GRVIT;2022112023;0
GRVIT;2022112100;0
GRVIT;2022112101;0
GRVIT;2022112102;0
GRVIT;2022112103;0
GRVIT;2022112104;0
GRVIT;2022112105;0
GRVIT;2022112106;0
GRVIT;2022112107;4
GRVIT;2022112108;28
GRVIT;2022112109;301
GRVIT;2022112110;352
GRVIT;2022112111;361
GRVIT;2022112112;174
GRVIT;2022112113;109
GRVIT;2022112114;40
GRVIT;2022112115;3
GRVIT;2022112116;0
GRVIT;2022112117;0
GRVIT;2022112118;0
GRVIT;2022112119;0
GRVIT;2022112120;0
GRVIT;2022112121;0
GRVIT;2022112122;0
GRVIT;2022112123;0
GRVIT;2022112200;0
GRVIT;2022112201;0
GRVIT;2022112202;0
GRVIT;2022112203;0
GRVIT;2022112204;0
GRVIT;2022112205;0
GRVIT;2022112206;0
GRVIT;2022112207;6
GRVIT;2022112208;45
GRVIT;2022112209;62
GRVIT;2022112210;104
GRVIT;2022112211;104
GRVIT;2022112212;146
GRVIT;2022112213;148
GRVIT;2022112214;86
GRVIT;2022112215;16
GRVIT;2022112216;0
GRVIT;2022112217;0
GRVIT;2022112218;0
GRVIT;2022112219;0
GRVIT;2022112220;0
GRVIT;2022112221;0
GRVIT;2022112222;0
GRVIT;2022112223;0
GRVIT;2022112300;0
GRVIT;2022112301;0
GRVIT;2022112302;0
GRVIT;2022112303;0
GRVIT;2022112304;0
GRVIT;2022112305;0
GRVIT;2022112306;0
GRVIT;2022112307;0
GRVIT;2022112308;25
GRVIT;2022112309;244
GRVIT;2022112310;401
GRVIT;2022112311;364
GRVIT;2022112312;200
GRVIT;2022112313;24
GRVIT;2022112314;16
GRVIT;2022112315;3
GRVIT;2022112316;0
GRVIT;2022112317;0
GRVIT;2022112318;0
GRVIT;2022112319;0
GRVIT;2022112320;0
GRVIT;2022112321;0
GRVIT;2022112322;0
GRVIT;2022112323;0
GRVIT;2022112400;0
GRVIT;2022112401;0
GRVIT;2022112402;0
GRVIT;2022112403;0
GRVIT;2022112404;0
GRVIT;2022112405;0
GRVIT;2022112406;0
GRVIT;2022112407;0
GRVIT;2022112408;26
GRVIT;2022112409;185
GRVIT;2022112410;384
GRVIT;2022112411;352
GRVIT;2022112412;157
GRVIT;2022112413;26
GRVIT;2022112414;18
GRVIT;2022112415;3
GRVIT;2022112416;0
GRVIT;2022112417;0
GRVIT;2022112418;0
GRVIT;2022112419;0
GRVIT;2022112420;0
GRVIT;2022112421;0
GRVIT;2022112422;0
GRVIT;2022112423;0
GRVIT;2022112500;0
GRVIT;2022112501;0
GRVIT;2022112502;0
GRVIT;2022112503;0
GRVIT;2022112504;0
GRVIT;2022112505;0
GRVIT;2022112506;0
GRVIT;2022112507;0
GRVIT;2022112508;24
GRVIT;2022112509;129
GRVIT;2022112510;374
GRVIT;2022112511;342
GRVIT;2022112512;102
GRVIT;2022112513;25
GRVIT;2022112514;16
GRVIT;2022112515;3
GRVIT;2022112516;0
GRVIT;2022112517;0
GRVIT;2022112518;0
GRVIT;2022112519;0
GRVIT;2022112520;0
GRVIT;2022112521;0
GRVIT;2022112522;0
GRVIT;2022112523;0
GRVIT;2022112600;0
GRVIT;2022112601;0
GRVIT;2022112602;0
GRVIT;2022112603;0
GRVIT;2022112604;0
GRVIT;2022112605;0
GRVIT;2022112606;0
GRVIT;2022112607;0
GRVIT;2022112608;26
GRVIT;2022112609;93
GRVIT;2022112610;378
GRVIT;2022112611;340
GRVIT;2022112612;80
GRVIT;2022112613;25
GRVIT;2022112614;21
GRVIT;2022112615;3
GRVIT;2022112616;0
GRVIT;2022112617;0
GRVIT;2022112618;0
GRVIT;2022112619;0
GRVIT;2022112620;0
GRVIT;2022112621;0
GRVIT;2022112622;0
GRVIT;2022112623;0
GRVIT;2022112700;0
GRVIT;2022112701;0
GRVIT;2022112702;0
GRVIT;2022112703;0
GRVIT;2022112704;0
GRVIT;2022112705;0
GRVIT;2022112706;0
GRVIT;2022112707;1
GRVIT;2022112708;27
GRVIT;2022112709;64
GRVIT;2022112710;357
GRVIT;2022112711;325
GRVIT;2022112712;169
GRVIT;2022112713;70
GRVIT;2022112714;34
GRVIT;2022112715;6
GRVIT;2022112716;0
GRVIT;2022112717;0
GRVIT;2022112718;0
GRVIT;2022112719;0
GRVIT;2022112720;0
GRVIT;2022112721;0
GRVIT;2022112722;0
GRVIT;2022112723;0
GRVIT;2022112800;0
GRVIT;2022112801;0
GRVIT;2022112802;0
GRVIT;2022112803;0
GRVIT;2022112804;0
GRVIT;2022112805;0
GRVIT;2022112806;0
GRVIT;2022112807;5
GRVIT;2022112808;20
GRVIT;2022112809;67
GRVIT;2022112810;107
GRVIT;2022112811;168
GRVIT;2022112812;130
GRVIT;2022112813;77
GRVIT;2022112814;35
GRVIT;2022112815;4
GRVIT;2022112816;0
GRVIT;2022112817;0
GRVIT;2022112818;0
GRVIT;2022112819;0
GRVIT;2022112820;0
GRVIT;2022112821;0
GRVIT;2022112822;0
GRVIT;2022112823;0
GRVIT;2022112900;0
GRVIT;2022112901;0
GRVIT;2022112902;0
GRVIT;2022112903;0
GRVIT;2022112904;0
GRVIT;2022112905;0
GRVIT;2022112906;0
GRVIT;2022112907;3
GRVIT;2022112908;40
GRVIT;2022112909;91
GRVIT;2022112910;127
GRVIT;2022112911;140
GRVIT;2022112912;122
GRVIT;2022112913;82
GRVIT;2022112914;36
GRVIT;2022112915;3
GRVIT;2022112916;0
GRVIT;2022112917;0
GRVIT;2022112918;0
GRVIT;2022112919;0
GRVIT;2022112920;0
GRVIT;2022112921;0
GRVIT;2022112922;0
GRVIT;2022112923;0
GRVIT;2022113000;0
GRVIT;2022113001;0
GRVIT;2022113002;0
GRVIT;2022113003;0
GRVIT;2022113004;0
GRVIT;2022113005;0
GRVIT;2022113006;0
GRVIT;2022113007;3
GRVIT;2022113008;60
GRVIT;2022113009;146
GRVIT;2022113010;125
GRVIT;2022113011;95
GRVIT;2022113012;57
GRVIT;2022113013;36
GRVIT;2022113014;24
GRVIT;2022113015;3
GRVIT;2022113016;0
GRVIT;2022113017;0
GRVIT;2022113018;0
GRVIT;2022113019;0
GRVIT;2022113020;0
GRVIT;2022113021;0
GRVIT;2022113022;0
GRVIT;2022113023;0

stn;time;gre000h0
IYSAN;2022110100;0
IYSAN;2022110101;0
IYSAN;2022110102;0
IYSAN;2022110103;0
IYSAN;2022110104;0
IYSAN;2022110105;0
IYSAN;2022110106;1
IYSAN;2022110107;15
IYSAN;2022110108;77
IYSAN;2022110109;138
IYSAN;2022110110;178
IYSAN;2022110111;237
IYSAN;2022110112;231
IYSAN;2022110113;165
IYSAN;2022110114;115
IYSAN;2022110115;74
IYSAN;2022110116;10
IYSAN;2022110117;0
IYSAN;2022110118;0
IYSAN;2022110119;0
IYSAN;2022110120;0
IYSAN;2022110121;0
IYSAN;2022110122;0
IYSAN;2022110123;0
IYSAN;2022110200;0
IYSAN;2022110201;0
IYSAN;2022110202;0
IYSAN;2022110203;0
IYSAN;2022110204;0
IYSAN;2022110205;0
IYSAN;2022110206;0
IYSAN;2022110207;14
IYSAN;2022110208;54
IYSAN;2022110209;122
IYSAN;2022110210;171
IYSAN;2022110211;333
IYSAN;2022110212;351
IYSAN;2022110213;314
IYSAN;2022110214;127
IYSAN;2022110215;81
IYSAN;2022110216;16
IYSAN;2022110217;0
IYSAN;2022110218;0
IYSAN;2022110219;0
IYSAN;2022110220;0
IYSAN;2022110221;0
IYSAN;2022110222;0
IYSAN;2022110223;0
IYSAN;2022110300;0
IYSAN;2022110301;0
IYSAN;2022110302;0
IYSAN;2022110303;0
IYSAN;2022110304;0
IYSAN;2022110305;0
IYSAN;2022110306;0
IYSAN;2022110307;19
IYSAN;2022110308;62
IYSAN;2022110309;98
IYSAN;2022110310;164
IYSAN;2022110311;161
IYSAN;2022110312;213
IYSAN;2022110313;166
IYSAN;2022110314;117
IYSAN;2022110315;55
IYSAN;2022110316;8
IYSAN;2022110317;0
IYSAN;2022110318;0
IYSAN;2022110319;0
IYSAN;2022110320;0
IYSAN;2022110321;0
IYSAN;2022110322;0
IYSAN;2022110323;0
IYSAN;2022110400;0
IYSAN;2022110401;0
IYSAN;2022110402;0
IYSAN;2022110403;0
IYSAN;2022110404;0
IYSAN;2022110405;0
IYSAN;2022110406;0
IYSAN;2022110407;1
IYSAN;2022110408;7
IYSAN;2022110409;11
IYSAN;2022110410;2
IYSAN;2022110411;3
IYSAN;2022110412;133
IYSAN;2022110413;68
IYSAN;2022110414;81
IYSAN;2022110415;66
IYSAN;2022110416;18
IYSAN;2022110417;0
IYSAN;2022110418;0
IYSAN;2022110419;0
IYSAN;2022110420;0
IYSAN;2022110421;0
IYSAN;2022110422;0
IYSAN;2022110423;0
IYSAN;2022110500;0
IYSAN;2022110501;0
IYSAN;2022110502;0
IYSAN;2022110503;0
IYSAN;2022110504;0
IYSAN;2022110505;0
IYSAN;2022110506;0
IYSAN;2022110507;7
IYSAN;2022110508;55
IYSAN;2022110509;139
IYSAN;2022110510;268
IYSAN;2022110511;312
IYSAN;2022110512;460
IYSAN;2022110513;355
IYSAN;2022110514;65
IYSAN;2022110515;38
IYSAN;2022110516;10
IYSAN;2022110517;0
IYSAN;2022110518;0
IYSAN;2022110519;0
IYSAN;2022110520;0
IYSAN;2022110521;0
IYSAN;2022110522;0
IYSAN;2022110523;0
IYSAN;2022110600;0
IYSAN;2022110601;0
IYSAN;2022110602;0
IYSAN;2022110603;0
IYSAN;2022110604;0
IYSAN;2022110605;0
IYSAN;2022110606;0
IYSAN;2022110607;5
IYSAN;2022110608;20
IYSAN;2022110609;146
IYSAN;2022110610;233
IYSAN;2022110611;361
IYSAN;2022110612;411
IYSAN;2022110613;317
IYSAN;2022110614;82
IYSAN;2022110615;52
IYSAN;2022110616;8
IYSAN;2022110617;0
IYSAN;2022110618;0
IYSAN;2022110619;0
IYSAN;2022110620;0
IYSAN;2022110621;0
IYSAN;2022110622;0
IYSAN;2022110623;0
IYSAN;2022110700;0
IYSAN;2022110701;0
IYSAN;2022110702;0
IYSAN;2022110703;0
IYSAN;2022110704;0
IYSAN;2022110705;0
IYSAN;2022110706;0
IYSAN;2022110707;15
IYSAN;2022110708;25
IYSAN;2022110709;136
IYSAN;2022110710;208
IYSAN;2022110711;363
IYSAN;2022110712;414
IYSAN;2022110713;314
IYSAN;2022110714;66
IYSAN;2022110715;27
IYSAN;2022110716;8
IYSAN;2022110717;0
IYSAN;2022110718;0
IYSAN;2022110719;0
IYSAN;2022110720;0
IYSAN;2022110721;0
IYSAN;2022110722;0
IYSAN;2022110723;0
IYSAN;2022110800;0
IYSAN;2022110801;0
IYSAN;2022110802;0
IYSAN;2022110803;0
IYSAN;2022110804;0
IYSAN;2022110805;0
IYSAN;2022110806;0
IYSAN;2022110807;5
IYSAN;2022110808;30
IYSAN;2022110809;125
IYSAN;2022110810;172
IYSAN;2022110811;349
IYSAN;2022110812;400
IYSAN;2022110813;336
IYSAN;2022110814;44
IYSAN;2022110815;29
IYSAN;2022110816;7
IYSAN;2022110817;0
IYSAN;2022110818;0
IYSAN;2022110819;0
IYSAN;2022110820;0
IYSAN;2022110821;0
IYSAN;2022110822;0
IYSAN;2022110823;0
IYSAN;2022110900;0
IYSAN;2022110901;0
IYSAN;2022110902;0
IYSAN;2022110903;0
IYSAN;2022110904;0
IYSAN;2022110905;0
IYSAN;2022110906;0
